MOLECULE_NAME,SMILES,PPB
103590321,CC(C)NC[C@@H](COC1=CC=CC2=CC=CC=C21)O,86.05
103596536,CC1=C(SC=N1)C(=O)N(CC2=CC(=O)NC3=C2C=CC=C3F)C4=CC(=CC=C4)Cl,97.91
103602484,C1CN(CCC1NC(=O)CO)CC2=CC=C(C=C2)OC3=NC4=CC=CC=C4S3,96.17
103604318,CC(C)(C)CCN1CC[C@@H]([C@@H](C1)F)CNC(=O)C2=CC(=CC(=C2)Cl)Cl,95.53
103604800,C1CN(CCN1C2=NC=CC=N2)C(=O)C3=CC=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54,94.56
103604985,CN1CCN(CC1)C(=O)C2=CC=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43,65.06
103605052,CN1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,71.05
103605182,CCC(=O)N1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,62.94
103608278,CC1([C@@H]2CC[C@]1(C(=O)C2)CS(=O)(=O)N3CCN(CC3)C4=NC=C(C=C4)C(F)(F)F)C,99.08
103608840,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)C)F)C(=O)N)N4CCN(CC4)C,94.32
103608841,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=CC(=C3)C)F)C(=O)N)N4CCN(CC4)C,93.94
103608842,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=CC(=C3)F)F)C(=O)N)N4CCN(CC4)C,92.64
103608843,CC(C)OC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C,98.61
103608905,CC(C)OC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCN(CC4)C,98.29
103609075,CC1=CC=CC=C1NC2=C(C=NC3=CC(=C(C=C32)OC)OC)C(=O)N,99.19
103609082,CC(C)OC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)F)C(=O)N)N4CCN(CC4)C,95.12
103609083,CC(C)OC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C,99.01
103609084,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl)OCCOC,89.7
103609085,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)OCCOC,54.59
103609160,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)F)OCCOC,60.77
103609161,CC1=CC(=C(C=C1)NC2=C(C=NC3=CC(=C(C=C32)N4CCN(CC4)C)OCCOC)C(=O)N)F,84.9
103609162,CC1=CC(=C(C=C1)F)NC2=C(C=NC3=CC(=C(C=C32)N4CCN(CC4)C)OCCOC)C(=O)N,83.68
103609292,CC1=CC(=C(C=C1)NC2=C(C=NC3=CC(=C(C=C32)OC)OC)C(=O)N)F,98.81
103609360,COC1=C(C=C2C(=C1)C(=C(C=N2)C(=O)N)NC3=C(C=CC(=C3)F)F)OC,94.56
103609361,CC1=CC(=C(C=C1)F)NC2=C(C=NC3=CC(=C(C=C32)OC)OC)C(=O)N,96.42
103609429,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)Cl)Cl)OC,96.79
103609430,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=CC(=C(C=C4)Cl)Cl)OC,96.42
103609431,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl)OC,95.53
103609432,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)OC,74.69
103609534,CN(CCO)CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C(=O)N)OC,67.12
103609538,CN1CCN(CC1)C2=CC3=C(C(=CN=C3C=C2)C(=O)N)NC4=C(C=C(C=C4)Cl)Cl,98.21
103609539,CN1CCN(CC1)C2=CC3=C(C(=CN=C3C=C2)C(=O)N)NC4=CC(=C(C=C4)Cl)Cl,94.19
103609540,CN1CCN(CC1)C2=CC3=C(C(=CN=C3C=C2)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl,95.43
103609541,CN1CCN(CC1)C2=CC3=C(C(=CN=C3C=C2)C(=O)N)NC4=C(C=C(C=C4)F)F,74.25
103609542,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl)F,95.63
103609601,CN(C)CCNC1=C(C=C2C(=C1)C(=C(C=N2)C(=O)N)NC3=C(C(=CC=C3)Cl)Cl)OC,89.7
103609602,COC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)NCCN4CCCCC4,97.91
103609603,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)F,75.55
103609664,CN(C)CCNC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)OC,94.56
103609665,COC1=C(C=C2C(=C1)C(=C(C=N2)C(=O)N)NC3=C(C(=CC=C3)Cl)Cl)NCCN4CCCCC4,99.4
103609666,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)NCCN(C)C,95.82
103609669,CCN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl)OCC,98.17
103609670,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C(C)C,98.54
103609671,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCCN(CC4)C,98.37
103609727,CN(C)CCNC1=C(C=C2C(=C1)C(=C(C=N2)C(=O)N)NC3=C(C=C(C=C3)F)F)OC,55.73
103609728,COC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)NCCN4CCCCC4,79.92
103609729,COC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)NCCN4CCOCC4,92.16
103609730,CN(C)CCNC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)OC,55.73
103609732,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)CCO,95.23
103609733,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)CCOC,98.29
103609734,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C(=O)C,90.32
103609745,CC(C)(C[C@@H](C(=O)NC1(CC1)C#N)N[C@@H](C2=CC=C(C=C2)C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F)F,93.94
103609806,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C(=O)CO,83.68
103609808,CCN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)OCC,95.43
103609809,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCN(CC4)C(C)C,85.77
103609866,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCCN(CC4)C,69.61
103609867,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCOCC4,91.64
103609868,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCC(CC4)O,91.1
103609869,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCN(CC4)C5CC5,98.61
103609932,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCCN(CC4)C5CC5,97.81
103609933,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C(=O)N)N4CCN(CC4)C,96.57
103609934,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C,99.19
103609935,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)F)C(=O)N)N4CCN(CC4)C,92.95
103610369,CCC(CC)[C@@H](CO)NS(=O)(=O)C1=CC=C(S1)Cl,92.16
103610854,CC1=C(C=C(C=C1)NC(=O)C2=CC(=C(C=C2)Cl)C(F)(F)F)C(=O)NC3=CN=CC=C3,98.81
103611072,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(C)(C)C#N)C(=O)NC3=CC(=CN=C3)OC,97.49
103611073,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(C)(C)C#N)C(=O)NC3=CC(=C(N=C3)N)Cl,96.09
103611139,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)C(=O)NC3=CC(=C(N=C3)N)Cl,98.4
103612778,CC(C)C1=CC(=C(C=C1OC2=CN=C(N=C2N)N)I)OC,95.33
103614728,C1CC1NC2=NN3C(=NN=C3C4=CC=CC=C4)C=C2,95.43
103615521,C[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)N,82.05
103620111,C1=CC(=CC(=C1)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)CCO,99.26
103621099,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)NS(=O)(=O)C,97
103621105,C1=CC(=CC=C1CCO)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,98.61
103623890,CC(C)CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC=C2OCC(=O)O)C(=O)C(=O)N,96.87
103624086,CC(C)CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC=C2OCC(=O)NS(=O)(=O)C)C(=O)C(=O)N,97.49
103624626,C1C[C@H](C2=CC=CC=C2C1)NC3=NC4=CC=CC=C4N3,99.3
103625476,CC1=CC=CC=C1CN2CCC(CC2)N3CCC(CC3)N4C5=CC=CC=C5NC4=O,64.54
103627919,C1CC1NC(=O)NC2=C(NN=C2)C3=NC4=C(N3)C=C(C=C4)CN5CCOCC5,66.61
103628158,C1CNCCC1NS(=O)(=O)C2=C(C=CC(=C2)S(=O)(=O)C3=CC=CC=C3)C(F)(F)F,92.48
103633606,CC1=C(C=CC=C1N)CN2C=CC(=CC2=O)OCCC3=CC=CS3,95.01
103639168,COCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)O,53.45
103644233,C1CC1C2=CC(=NN2)NC3=NC(=NC=C3Cl)N[C@@H](CO)C4=CC=C(C=C4)F,95.63
103644371,CC1=CC(=NN1)NC2=NC(=NC=C2Cl)N[C@@H](C)C3=CC=C(C=C3)F,99.1
103644428,C1CC2=C(C1)NN=C2C3=NNN=N3,89.91
103644505,C[C@@H](C1=CC=C(C=C1)F)NC2=NC(=C(C(=N2)NC(CO)CO)Cl)NC3=CC(=NN3)OC(C)C,96.42
103644577,C[C@@H](C1=NC=C(C=C1)F)NC2=NC=C(C(=N2)NC3=NNC(=C3)C4CC4)F,91.99
103644578,C[C@@H](C1=NC=C(C=C1)F)NC2=NC=C(C(=N2)NC3=NNC(=C3)C4CC4)Cl,96.42
103644581,C[C@@H](C1=NC=C(C=C1)F)NC2=NC(=C(C(=N2)OC(CO)CO)Cl)NC3=CC(=NN3)OC(C)C,82.39
103644653,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)OC(C)C)Cl,88.82
103645387,CC(C1=CC=CC=C1)NC(=O)C2=CC3=CC=CC=C3N2,97.81
103645728,C1CC(=O)NC2=C1C=C(C=C2)C3=CN=CC4=CC=CC=C43,96.42
103646361,C1CC1NC(=O)C2=CN(C3=C(C2=O)C=CC=N3)C4=CC=CC(=C4)C#CC5=CN=CC=C5,98.33
103647618,C1=C(SC(=C1)Cl)S(=O)(=O)N[C@H](CO)C(C(F)(F)F)C(F)(F)F,90.91
103648006,C1=CC2=C(N(N=C2C(=C1)C(F)(F)F)CC3=C(C=C(C=C3)F)Cl)C4=CC=C(C=C4)F,99.94
103649345,CNC(=O)C1=NC=CC(=C1)OC2=CC3=C(C=C2)N(C(=N3)NC4=CC=C(C=C4)C(F)(F)F)C,99.5
103649752,COC1=CC(=C(C=C1)N(C(C2=CC=CC=C2F)C(=O)NC3CCCC3)C(=O)C4=CC=CC=C4)OC,99.67
103650095,C[C@@H](C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1[C@H](CC2)NC(=O)C3=CC=CC4=CC=CC=C43)C(C)(C)C)NC,98.4
103652026,C1CN(CCN1)CC2=CC(=C(C=C2)NC(=O)C3=NC4=CC=CC=C4N=C3)C5=NC6=CC=CC=C6N5,99.91
103671654,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,35.46
103681280,C1CN(CCN1CC2=CN(C=C2)C3=NC=C(C=C3)C(F)(F)F)CC(=O)NC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,99.86
103682034,C1=CSC(=C1)C2=CSC3=C2C(=O)NC=N3,98.89
103682569,C1C2CC3CC1CC(C2)(C3)CC(=O)NC4=CC=CC5=C4C=CC(=N5)NCCNCCO,95.43
103682648,C1[C@@H]2C=C[C@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)NC5=CC=CC6=C5N=CC=C6,98.89
103682831,CN1C=C(C(=N1)C2=CC=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)C5=CC=NC=C5,99.88
103684160,C1=CC=C(C(=C1)CCNC(=O)C2=C(C=CC(=C2)N3C(=O)NC(=O)C=N3)Cl)Cl,97.2
103684245,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=C(C=CC(=C4)C5=CC=C(C=C5)C(=O)O)Cl,99.23
103684257,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=CC(=NC=C4Cl)OCCNCCCO,89.05
103684295,CC(C)NC(=O)C1=CC(=C(N=C1)N2CCC(CC2)N3C4=CC=CC=C4COC3=O)Cl,99.44
103684541,C1=CC=C2C(=C1)C=CC(=N2)COC3=CC=C(C=C3)C4=C(C=NN4)C5=CC=NC=C5,99.8
103684986,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NC4=CC=CC=C4C=C3,99.36
103685489,C1=CC=C(C=C1)C2=C(C(=O)NC(=N2)N)C#N,96.34
103685921,C1CCCC(CC1)(CNC(=O)C2=C(C=CC(=C2)N3C(=O)NC(=O)C=N3)Cl)O,75.97
103685978,C1=CC2=C(C=CN(C2=O)CCO)C(=C1)NC(=O)CC3=CC(=C(C=C3)Cl)C(F)(F)F,99.03
103686777,CN(C)C1=C(C(=NC(=N1)CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(F)(F)F)N(C)C)CC(=O)O,99.61
103687100,C1CN(CCC1NC(=O)NCC2=CC(=CC=C2)F)CC3=CN(C=C3)C4=CC=C(C=C4)C(F)(F)F,97.32
103687780,CC1=C(C=C(C=C1)C(=O)N2CC3CNCC(C2)O3)NC(=O)CC45CC6CC(C4)CC(C6)C5,71.99
103688283,C1CN(CCC1CC(=O)NC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)CC4=CN(C=C4)C5=NC=C(C=C5)C(F)(F)F,99.47
103688346,C1CN(CCC1CC(=O)NC(C2=CC=C(C=C2)F)C3=CN=CC=C3)CC4=CN(C=C4)C5=CC=C(C=C5)C(F)(F)F,96.87
103689476,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=C(C=CC(=C4)NCCNCC(=O)O)Cl,92.8
103689494,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=C(C=CC(=C4)C5=CC(=CN=C5)C(=O)O)Cl,99.01
103689522,C1CCCC(CC1)(CNC(=O)C2=C(C=CC(=C2)C3=CC=CC=C3C(=O)O)Cl)O,91.1
103690014,C1CN(CCC1CC(=O)NC(C2=CC=C(C=C2)Cl)C3=CC=NC=C3)CC4=CN(C=C4)C5=CC=C(C=C5)C(F)(F)F,98.7
103691044,CCC1=NC2=C(N1CCCCNS(=O)(=O)C)C3=CC=CC=C3N=C2N,66.61
103691179,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=C(C=CC(=C4)N5C(=O)NC(=O)C=N5)Cl,98.13
103694313,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC=C(C=C4)F,99.6
103696896,C[C@]1(CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F,97.91
103701305,COC1=CC=C(C=C1)CCN2[C@H](CN(C2=O)NS(=O)(=O)C)C3=CC=C(C=C3)OC,95.23
103701306,COC1=CC=C(C=C1)CCN2[C@@H](CN(C2=O)NS(=O)(=O)C)C3=CC=C(C=C3)OC,93.67
103701741,CCCSC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,51.73
103704123,CC1=CC(=CC2=C(C(=CN=C12)C(=O)N)NC3=CC(=CC=C3)OC)S(=O)(=O)C4=CC=CC(=C4)C(=O)N(C)C,98.51
103704606,CC1=CN=C(N1)C2=C(C=CC(=C2)NC(=O)C3=C(N=C(C=C3)C(F)(F)F)C)Cl,96.09
103704667,CC1=C(C=CC(=N1)C(F)(F)F)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3,99.01
103705008,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl,99.8
103705126,C[C@@H](C1=NC=C(C=C1)F)NC2=NC(=CN=C2C#N)NC3=NNC(=C3)C4CC4,95.12
103705144,CC1=CC(=NN1)NC2=NC(=CN=C2C)N[C@@H](C)C3=NC=C(C=C3)F,84
103705162,CC1=CC(=NN1)NC2=CN=C(C(=N2)N[C@@H](C)C3=NC=C(C=N3)F)C#N,81.36
103705184,CC1=CC(=NN1)NC2=C(N=C(C(=N2)N[C@@H](C)C3=NC=C(C=N3)F)C#N)C,69.61
103705197,CC1=CC(=NN1)NC2=CN=CC(=N2)N[C@@H](C)C3=NC=C(C=C3)F,78.01
103705208,CC1=CC(=NN1)NC2=CN=CC(=N2)N[C@@H](C)C3=NC=C(C=N3)F,91.46
103705230,CC1=CC(=NN1)NC2=C(N=C(C(=N2)N[C@@H](C)C3=NC=C(C=C3)F)C#N)C,82.72
103705252,CC1=CC(=NN1)NC2=CN=C(C(=N2)N[C@@H](C)C3=NC=C(C=C3)F)C#N,85.48
103705264,CC1=CC(=NN1)NC2=C(N=C(C(=N2)O[C@@H](C)C3=NC=C(C=C3)F)C#N)C,94.06
103705265,CC1=CC(=NN1)NC2=C(N=C(C(=N2)O[C@H](C)C3=NC=C(C=C3)F)C#N)C,97.81
103713813,CC(C)NC1=NC(=NC=C1OC)C2=CC=CC=N2,77.62
103713918,COC1=CN=C(N=C1N2CCCC2)C3=CC=CC=N3,93.39
103713930,C1=CC=C(C=C1)NC2=NC(=C(S2)C(=NC#N)N)N,89.7
103714554,CC1=C2C=CC(=CC2=NC(=N1)N=C(N)N)OC,78.79
103717081,CC(C)[C@@H](C1=CC=C(C=C1)Cl)C(=O)NC2=NC=CS2,99.26
103718064,C1CSCCN1C2=C3C=CC=C4C3=C(C=C2)C5=C(C(=O)N=C45)C#N,98.61
103723153,CC1=CC=CC=C1C[C@@H](C(=O)N)NC(=O)[C@H](CC2=CC=C(C=C2)OC)N,64.01
103724173,COC(=O)[C@H](C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3,98.64
103724331,COC(=O)/C=C/C(=O)O,86.05
103727219,CC1=C(C=CC(=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl)CC3C(=O)NC(=O)S3,99.94
103728028,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,92.16
103728265,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N(C)C3=CC=C(C=C3)Cl,95.82
103728954,CC(C)(CC1=CC=C(C=C1)OC)NC[C@@H](C2=C3C(=CC(=C2)O)NC(=O)CO3)O,59.11
103729219,C1CN(CCN1C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)CC(C4=CC=CC=C4)C5=CC=CC=C5,99.9
103729307,C1=CC=C(C=C1)C2=C3C=C(SC3=CC=C2)C(=N)N,89.91
103730358,C1COCCN1CCCOC2=CC3=C(C=C2)C(=NC=N3)C4C5=C(C=C(C=C5)C#N)NC4=O,98.7
103737595,CC(C)(C)OC(=O)N1CCC(CC1)OCC2=NC(=NO2)C3=CC=NC=C3,99.16
103738391,CC1=CN=C(S1)NC2=C(C(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4)F,93.1
103739421,CC1=CN=C(S1)NC2=CN=CC(=N2)N[C@@H](C)C3=NC=C(C=N3)F,82.72
103739422,CC1=CN=C(S1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)OC,89.7
103739423,CC1=CN=C(S1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4,92.64
103739487,CC1=CN=C(S1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=C3)F)N4CCN(CC4)C,95.33
103739488,CC1=CN=C(S1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=C3)F)N4CCOCC4,97.38
103739489,C[C@@H](C1=NC=C(C=C1)F)NC2=NC(=CC(=N2)N3CCOCC3)NC4=NC=C(S4)C#N,94.06
103739490,C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=CC(=N2)N3CCOCC3)NC4=NC=C(S4)C#N,88.35
103742680,C1=CN=CC=C1C2=NC(=NN2)C3=CC(=NC=C3)C#N,84.9
103742722,CC(=O)NC1=CC=C(C=C1)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4,93.24
103743167,C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC=C(C=C4)C(=O)NCC#N,89.7
103743338,C[C@H]1C/C=C\C(=O)[C@H]([C@H](C/C=C/C2=C(C(=CC(=C2)OC)O)C(=O)O1)O)O,98.61
103744211,CCOC1=CC=C(C=C1)N2C(=O)C3=C(N=CC=C3)N=C2[C@@H](C)N(CC4CCN(CC4)C)C(=O)CC5=CC(=C(C=C5)F)C(F)(F)F,87.11
103744540,C1[C@@H]([C@]1(C#N)NC(=O)[C@H](CC2=CC=CS2)N)C3=CC=CC=C3,54.02
103744604,C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)[C@H](CCC(F)(F)F)C(=O)N)Cl,98.33
103744759,CCCCCCCC(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)[C@@H](C)O,89.27
103744760,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)[C@@H](C)O,92.32
103744761,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)[C@@H](C)O,88.82
103744788,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)C)[C@@H](C)O,86.85
103744790,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C,94.19
103744825,C[C@H]([C@H]1C(=O)NCC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCN)CCN)CC(C)C)CC2=CC=CC=C2)CCN)NC(=O)[C@H](CCN)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)C)O,64.54
103744977,C1=CC(=C(C(=C1)F)N(C2=NC(=C(C=C2)C(=O)N)C3=C(C=C(C=C3)F)F)C(=O)N)F,60.77
103744991,CC1=C(C=C(C=C1)C(=O)NC)N2C(=CC(=C(C2=O)Br)OCC3=C(C=C(C=C3)F)F)C,93.53
103744992,CC1=C(C=C(C=C1F)C(=O)NC2CC2)C3=NC=C(C=C3)C(=O)NCC(C)(C)C,88.11
103746394,C1CNCCC1N2C=C(C=N2)C3=NC4=C(C=CC=C4N=C3)C5=CC(=C(C(=C5)F)CN6CCOCC6)F,91.46
103747384,C1CN(CCC1SC2=CC=CC=N2)C3=NC=NC(=C3[N+](=O)[O-])NC4=CC=C(C=C4)N5C=NC=N5,99.83
103748192,C[C@@H]1CN(C[C@@H](C1(C2=CC=CC=C2)O)C)C(=O)[C@@H]3CN(C[C@H]3C4=C(C=C(C=C4)F)F)C(C)(C)C,76.81
103749767,CCNC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)C(=O)NCCNC(=O)NC4CCN(CC4)C5=CC=CC=N5)NCC(C6=CC=CC=C6)C7=CC=CC=C7)O)O,99.1
103751910,CC(C)NC(=O)C1=NN(C(=O)C2=C(SC=C21)N)C3=CC=C(C=C3)Cl,99.01
103751969,C1CC1NC(=O)C2=NN(C(=O)C3=C(SC=C32)N)C4=CC=C(C=C4)Cl,98.21
103756867,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F,97.6
103756927,CC(C)C1=CC=C(C=C1)NC(=O)CN2C=NC3=C2C(=O)N(C(=O)N3C)C,87.37
