MOLECULE_NAME,SMILES,Bound_per_MW
103586899,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)C(=O)NC3=CN=C(S3)C,0.235582746
103586906,CC(C)C1=NOC(=N1)C2CCN(CC2)C3=NC=NC(=C3[N+](=O)[O-])NC4=C(C=C(C=C4)S(=O)(=O)C)F,0.195853082
103586969,CC1=NC=C(S1)NC(=O)C2=C(C=CC(=C2)NC(=O)C3=CC(=CC=C3)C(F)(F)F)Cl,0.226442891
103586970,CC1=NC=C(S1)NC(=O)C2=C(C=CC(=C2)NC(=O)C3=CC(=CC=C3)Cl)Cl,0.245634934
103586973,CC1=NC=C(S1)NC(=O)C2=C(C=CC(=C2)NC(=O)C3=CC(=CC(=C3)F)C(F)(F)F)Cl,0.217654357
103587042,CC1=NC=C(S1)NC(=O)C2=C(C=CC(=C2)NC(=O)C3=CC(=CC(=C3)Cl)F)Cl,0.234748423
103587145,CCNC(=O)NC1=NC2=C(N1)C=C(C=C2)C3=CN=CC=C3,0.349105464
103587454,COC1=C(C=C(C=C1)C2(CCC(CC2)C(=O)O)C#N)OC3CCCC3,0.28780833
103587889,C1CN(CCC1NC(=O)COC2=CC(=CC=C2)Cl)CC3=CN(C=C3)C4=CC=C(C=C4)C(F)(F)F,0.201812819
103588292,C1CN(CCC1C2=NC=C(N2)C3=CC=C(C=C3)F)CC4=CN(C=C4)C5=CC=C(C=C5)C(F)(F)F,0.21325598
103588557,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC=C(C=C3)C(=O)N4CC[C@@H](C4)N(C)C,0.164433618
103589735,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,0.274998196
103590286,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)O,0.218505715
103590321,CC(C)NC[C@@H](COC1=CC=CC2=CC=CC=C21)O,0.331792295
103596536,CC1=C(SC=N1)C(=O)N(CC2=CC(=O)NC3=C2C=CC=C3F)C4=CC(=CC=C4)Cl,0.228821561
103602484,C1CN(CCC1NC(=O)CO)CC2=CC=C(C=C2)OC3=NC4=CC=CC=C4S3,0.241937107
103604318,CC(C)(C)CCN1CC[C@@H]([C@@H](C1)F)CNC(=O)C2=CC(=CC(=C2)Cl)Cl,0.245362689
103604800,C1CN(CCN1C2=NC=CC=N2)C(=O)C3=CC=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54,0.221722003
103604985,CN1CCN(CC1)C(=O)C2=CC=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43,0.17950904
103605052,CN1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,0.186765784
103605182,CCC(=O)N1CCN(CC1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,0.148984519
103608278,CC1([C@@H]2CC[C@]1(C(=O)C2)CS(=O)(=O)N3CCN(CC3)C4=NC=C(C=C4)C(F)(F)F)C,0.222398301
103608840,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)C)F)C(=O)N)N4CCN(CC4)C,0.215579209
103608841,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=CC(=C3)C)F)C(=O)N)N4CCN(CC4)C,0.214710675
103608842,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=CC(=C3)F)F)C(=O)N)N4CCN(CC4)C,0.20983868
103608843,CC(C)OC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C,0.201896323
103608905,CC(C)OC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCN(CC4)C,0.215780588
103609075,CC1=CC=CC=C1NC2=C(C=NC3=CC(=C(C=C32)OC)OC)C(=O)N,0.294001701
103609082,CC(C)OC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)F)C(=O)N)N4CCN(CC4)C,0.201540795
103609083,CC(C)OC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C,0.202715292
103609084,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl)OCCOC,0.177828706
103609085,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)OCCOC,0.115777463
103609160,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)F)OCCOC,0.124538131
103609161,CC1=CC(=C(C=C1)NC2=C(C=NC3=CC(=C(C=C32)N4CCN(CC4)C)OCCOC)C(=O)N)F,0.181586799
103609162,CC1=CC(=C(C=C1)F)NC2=C(C=NC3=CC(=C(C=C32)N4CCN(CC4)C)OCCOC)C(=O)N,0.178977425
103609292,CC1=CC(=C(C=C1)NC2=C(C=NC3=CC(=C(C=C32)OC)OC)C(=O)N)F,0.278049014
103609360,COC1=C(C=C2C(=C1)C(=C(C=N2)C(=O)N)NC3=C(C=CC(=C3)F)F)OC,0.263154965
103609361,CC1=CC(=C(C=C1)F)NC2=C(C=NC3=CC(=C(C=C32)OC)OC)C(=O)N,0.27132361
103609429,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)Cl)Cl)OC,0.210246218
103609430,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=CC(=C(C=C4)Cl)Cl)OC,0.209442508
103609431,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl)OC,0.207509259
103609432,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)OC,0.174731843
103609534,CN(CCO)CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C(=O)N)OC,0.144996101
103609538,CN1CCN(CC1)C2=CC3=C(C(=CN=C3C=C2)C(=O)N)NC4=C(C=C(C=C4)Cl)Cl,0.22821543
103609539,CN1CCN(CC1)C2=CC3=C(C(=CN=C3C=C2)C(=O)N)NC4=CC(=C(C=C4)Cl)Cl,0.218873958
103609540,CN1CCN(CC1)C2=CC3=C(C(=CN=C3C=C2)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl,0.221755407
103609541,CN1CCN(CC1)C2=CC3=C(C(=CN=C3C=C2)C(=O)N)NC4=C(C=C(C=C4)F)F,0.186825823
103609542,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl)F,0.213303177
103609601,CN(C)CCNC1=C(C=C2C(=C1)C(=C(C=N2)C(=O)N)NC3=C(C(=CC=C3)Cl)Cl)OC,0.200065127
103609602,COC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)NCCN4CCCCC4,0.200463127
103609603,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)F,0.181864575
103609664,CN(C)CCNC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)OC,0.210904776
103609665,COC1=C(C=C2C(=C1)C(=C(C=N2)C(=O)N)NC3=C(C(=CC=C3)Cl)Cl)NCCN4CCCCC4,0.203513786
103609666,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)NCCN(C)C,0.207231699
103609669,CCN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)Cl)OCC,0.200995457
103609670,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C(C)C,0.196120578
103609671,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCCN(CC4)C,0.201404941
103609727,CN(C)CCNC1=C(C=C2C(=C1)C(=C(C=N2)C(=O)N)NC3=C(C=C(C=C3)F)F)OC,0.134145637
103609728,COC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)NCCN4CCCCC4,0.175452077
103609729,COC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)NCCN4CCOCC4,0.201450989
103609730,CN(C)CCNC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)OC,0.134145637
103609732,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)CCO,0.188791835
103609733,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)CCOC,0.189586166
103609734,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C(=O)C,0.179776354
103609745,CC(C)(C[C@@H](C(=O)NC1(CC1)C#N)N[C@@H](C2=CC=C(C=C2)C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F)F,0.178739954
103609806,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C(=O)CO,0.161419442
103609808,CCN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)OCC,0.209501898
103609809,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCN(CC4)C(C)C,0.182669699
103609866,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCCN(CC4)C,0.152818056
103609867,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCOCC4,0.21389276
103609868,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCC(CC4)O,0.205891526
103609869,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCN(CC4)C5CC5,0.210921458
103609932,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCCN(CC4)C5CC5,0.203116207
103609933,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C(=O)N)N4CCN(CC4)C,0.210880536
103609934,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)Cl)Cl)C(=O)N)N4CCN(CC4)C,0.209088686
103609935,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=C(C(=CC=C3)Cl)F)C(=O)N)N4CCN(CC4)C,0.202975518
103610369,CCC(CC)[C@@H](CO)NS(=O)(=O)C1=CC=C(S1)Cl,0.29552101
103610854,CC1=C(C=C(C=C1)NC(=O)C2=CC(=C(C=C2)Cl)C(F)(F)F)C(=O)NC3=CN=CC=C3,0.227768852
103611072,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(C)(C)C#N)C(=O)NC3=CC(=CN=C3)OC,0.227518833
103611073,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(C)(C)C#N)C(=O)NC3=CC(=C(N=C3)N)Cl,0.214522042
103611139,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)C(=O)NC3=CC(=C(N=C3)N)Cl,0.219235705
103612778,CC(C)C1=CC(=C(C=C1OC2=CN=C(N=C2N)N)I)OC,0.238193993
103614728,C1CC1NC2=NN3C(=NN=C3C4=CC=CC=C4)C=C2,0.379755902
103615521,C[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)N,0.388295758
103620111,C1=CC(=CC(=C1)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)CCO,0.315339357
103621099,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)NS(=O)(=O)C,0.213841026
103621105,C1=CC(=CC=C1CCO)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,0.31327437
103623890,CC(C)CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC=C2OCC(=O)O)C(=O)C(=O)N,0.237162569
103624086,CC(C)CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC=C2OCC(=O)NS(=O)(=O)C)C(=O)C(=O)N,0.200777656
103624626,C1C[C@H](C2=CC=CC=C2C1)NC3=NC4=CC=CC=C4N3,0.377073334
103625476,CC1=CC=CC=C1CN2CCC(CC2)N3CCC(CC3)N4C5=CC=CC=C5NC4=O,0.159532131
103627919,C1CC1NC(=O)NC2=C(NN=C2)C3=NC4=C(N3)C=C(C=C4)CN5CCOCC5,0.174627727
103628158,C1CNCCC1NS(=O)(=O)C2=C(C=CC(=C2)S(=O)(=O)C3=CC=CC=C3)C(F)(F)F,0.206203956
103633606,CC1=C(C=CC=C1N)CN2C=CC(=CC2=O)OCCC3=CC=CS3,0.279073456
103639168,COCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)O,0.125039769
103644233,C1CC1C2=CC(=NN2)NC3=NC(=NC=C3Cl)N[C@@H](CO)C4=CC=C(C=C4)F,0.245940427
103644371,CC1=CC(=NN1)NC2=NC(=NC=C2Cl)N[C@@H](C)C3=CC=C(C=C3)F,0.285757951
103644428,C1CC2=C(C1)NN=C2C3=NNN=N3,0.510321654
103644505,C[C@@H](C1=CC=C(C=C1)F)NC2=NC(=C(C(=N2)NC(CO)CO)Cl)NC3=CC(=NN3)OC(C)C,0.200898438
103644577,C[C@@H](C1=NC=C(C=C1)F)NC2=NC=C(C(=N2)NC3=NNC(=C3)C4CC4)F,0.257409729
103644578,C[C@@H](C1=NC=C(C=C1)F)NC2=NC=C(C(=N2)NC3=NNC(=C3)C4CC4)Cl,0.257929555
103644581,C[C@@H](C1=NC=C(C=C1)F)NC2=NC(=C(C(=N2)OC(CO)CO)Cl)NC3=CC(=NN3)OC(C)C,0.170963404
103644653,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)OC(C)C)Cl,0.226105197
103645387,CC(C1=CC=CC=C1)NC(=O)C2=CC3=CC=CC=C3N2,0.370032687
103645728,C1CC(=O)NC2=C1C=C(C=C2)C3=CN=CC4=CC=CC=C43,0.35148347
103646361,C1CC1NC(=O)C2=CN(C3=C(C2=O)C=CC=N3)C4=CC=CC(=C4)C#CC5=CN=CC=C5,0.241926952
103647618,C1=C(SC(=C1)Cl)S(=O)(=O)N[C@H](CO)C(C(F)(F)F)C(F)(F)F,0.232066003
103648006,C1=CC2=C(N(N=C2C(=C1)C(F)(F)F)CC3=C(C=C(C=C3)F)Cl)C4=CC=C(C=C4)F,0.236385483
103649345,CNC(=O)C1=NC=CC(=C1)OC2=CC3=C(C=C2)N(C(=N3)NC4=CC=C(C=C4)C(F)(F)F)C,0.225412482
103649752,COC1=CC(=C(C=C1)N(C(C2=CC=CC=C2F)C(=O)NC3CCCC3)C(=O)C4=CC=CC=C4)OC,0.20914997
103650095,C[C@@H](C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1[C@H](CC2)NC(=O)C3=CC=CC4=CC=CC=C43)C(C)(C)C)NC,0.205583772
103652026,C1CN(CCN1)CC2=CC(=C(C=C2)NC(=O)C3=NC4=CC=CC=C4N=C3)C5=NC6=CC=CC=C6N5,0.21553463
103671654,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,0.085543282
103681280,C1CN(CCN1CC2=CN(C=C2)C3=NC=C(C=C3)C(F)(F)F)CC(=O)NC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,0.175322783
103682034,C1=CSC(=C1)C2=CSC3=C2C(=O)NC=N3,0.422056721
103682569,C1C2CC3CC1CC(C2)(C3)CC(=O)NC4=CC=CC5=C4C=CC(=N5)NCCNCCO,0.225830803
103682648,C1[C@@H]2C=C[C@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)NC5=CC=CC6=C5N=CC=C6,0.24152206
103682831,CN1C=C(C(=N1)C2=CC=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)C5=CC=NC=C5,0.254495977
103684160,C1=CC=C(C(=C1)CCNC(=O)C2=C(C=CC(=C2)N3C(=O)NC(=O)C=N3)Cl)Cl,0.23985727
103684245,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=C(C=CC(=C4)C5=CC=C(C=C5)C(=O)O)Cl,0.234066141
103684257,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=CC(=NC=C4Cl)OCCNCCCO,0.21103446
103684295,CC(C)NC(=O)C1=CC(=C(N=C1)N2CCC(CC2)N3C4=CC=CC=C4COC3=O)Cl,0.231838105
103684541,C1=CC=C2C(=C1)C=CC(=N2)COC3=CC=C(C=C3)C4=C(C=NN4)C5=CC=NC=C5,0.263717679
103684986,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NC4=CC=CC=C4C=C3,0.285208266
103685489,C1=CC=C(C=C1)C2=C(C(=O)NC(=N2)N)C#N,0.453979982
103685921,C1CCCC(CC1)(CNC(=O)C2=C(C=CC(=C2)N3C(=O)NC(=O)C=N3)Cl)O,0.193385144
103685978,C1=CC2=C(C=CN(C2=O)CCO)C(=C1)NC(=O)CC3=CC(=C(C=C3)Cl)C(F)(F)F,0.233118176
103686777,CN(C)C1=C(C(=NC(=N1)CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(F)(F)F)N(C)C)CC(=O)O,0.198620563
103687100,C1CN(CCC1NC(=O)NCC2=CC(=CC=C2)F)CC3=CN(C=C3)C4=CC=C(C=C4)C(F)(F)F,0.205099241
103687780,CC1=C(C=C(C=C1)C(=O)N2CC3CNCC(C2)O3)NC(=O)CC45CC6CC(C4)CC(C6)C5,0.164516984
103688283,C1CN(CCC1CC(=O)NC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)CC4=CN(C=C4)C5=NC=C(C=C5)C(F)(F)F,0.174941522
103688346,C1CN(CCC1CC(=O)NC(C2=CC=C(C=C2)F)C3=CN=CC=C3)CC4=CN(C=C4)C5=CC=C(C=C5)C(F)(F)F,0.175935343
103689476,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=C(C=CC(=C4)NCCNCC(=O)O)Cl,0.220977109
103689494,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=C(C=CC(=C4)C5=CC(=CN=C5)C(=O)O)Cl,0.23300418
103689522,C1CCCC(CC1)(CNC(=O)C2=C(C=CC(=C2)C3=CC=CC=C3C(=O)O)Cl)O,0.226678942
103690014,C1CN(CCC1CC(=O)NC(C2=CC=C(C=C2)Cl)C3=CC=NC=C3)CC4=CN(C=C4)C5=CC=C(C=C5)C(F)(F)F,0.17405719
103691044,CCC1=NC2=C(N1CCCCNS(=O)(=O)C)C3=CC=CC=C3N=C2N,0.18427481
103691179,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=C(C=CC(=C4)N5C(=O)NC(=O)C=N5)Cl,0.236518813
103694313,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC=C(C=C4)F,0.239852621
103696896,C[C@]1(CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F,0.212153714
103701305,COC1=CC=C(C=C1)CCN2[C@H](CN(C2=O)NS(=O)(=O)C)C3=CC=C(C=C3)OC,0.22700672
103701306,COC1=CC=C(C=C1)CCN2[C@@H](CN(C2=O)NS(=O)(=O)C)C3=CC=C(C=C3)OC,0.223288034
103701741,CCCSC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,0.151526247
103704123,CC1=CC(=CC2=C(C(=CN=C12)C(=O)N)NC3=CC(=CC=C3)OC)S(=O)(=O)C4=CC=CC(=C4)C(=O)N(C)C,0.189955553
103704606,CC1=CN=C(N1)C2=C(C=CC(=C2)NC(=O)C3=C(N=C(C=C3)C(F)(F)F)C)Cl,0.243398922
103704667,CC1=C(C=CC(=N1)C(F)(F)F)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3,0.252718362
103705008,CCCCNC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)CC(=O)O)OC)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl,0.171632782
103705126,C[C@@H](C1=NC=C(C=C1)F)NC2=NC(=CN=C2C#N)NC3=NNC(=C3)C4CC4,0.261040429
103705144,CC1=CC(=NN1)NC2=NC(=CN=C2C)N[C@@H](C)C3=NC=C(C=C3)F,0.256592754
103705162,CC1=CC(=NN1)NC2=CN=C(C(=N2)N[C@@H](C)C3=NC=C(C=N3)F)C#N,0.239760946
103705184,CC1=CC(=NN1)NC2=C(N=C(C(=N2)N[C@@H](C)C3=NC=C(C=N3)F)C#N)C,0.196991779
103705197,CC1=CC(=NN1)NC2=CN=CC(=N2)N[C@@H](C)C3=NC=C(C=C3)F,0.248962788
103705208,CC1=CC(=NN1)NC2=CN=CC(=N2)N[C@@H](C)C3=NC=C(C=N3)F,0.290969942
103705230,CC1=CC(=NN1)NC2=C(N=C(C(=N2)N[C@@H](C)C3=NC=C(C=C3)F)C#N)C,0.234748579
103705252,CC1=CC(=NN1)NC2=CN=C(C(=N2)N[C@@H](C)C3=NC=C(C=C3)F)C#N,0.252637801
103705264,CC1=CC(=NN1)NC2=C(N=C(C(=N2)O[C@@H](C)C3=NC=C(C=C3)F)C#N)C,0.266186704
103705265,CC1=CC(=NN1)NC2=C(N=C(C(=N2)O[C@H](C)C3=NC=C(C=C3)F)C#N)C,0.276799081
103713813,CC(C)NC1=NC(=NC=C1OC)C2=CC=CC=N2,0.317726711
103713918,COC1=CN=C(N=C1N2CCCC2)C3=CC=CC=N3,0.364364888
103713930,C1=CC=C(C=C1)NC2=NC(=C(S2)C(=NC#N)N)N,0.347257172
103714554,CC1=C2C=CC(=CC2=NC(=N1)N=C(N)N)OC,0.340700254
103717081,CC(C)[C@@H](C1=CC=C(C=C1)Cl)C(=O)NC2=NC=CS2,0.336694855
103718064,C1CSCCN1C2=C3C=CC=C4C3=C(C=C2)C5=C(C(=O)N=C45)C#N,0.297555824
103723153,CC1=CC=CC=C1C[C@@H](C(=O)N)NC(=O)[C@H](CC2=CC=C(C=C2)OC)N,0.180087666
103724173,COC(=O)[C@H](C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3,0.306498171
103724331,COC(=O)/C=C/C(=O)O,0.661419381
103727219,CC1=C(C=CC(=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl)CC3C(=O)NC(=O)S3,0.239774668
103728028,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,0.204643107
103728265,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N(C)C3=CC=C(C=C3)Cl,0.293222108
103728954,CC(C)(CC1=CC=C(C=C1)OC)NC[C@@H](C2=C3C(=CC(=C2)O)NC(=O)CO3)O,0.15295719
103729219,C1CN(CCN1C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)CC(C4=CC=CC=C4)C5=CC=CC=C5,0.216881124
103729307,C1=CC=C(C=C1)C2=C3C=C(SC3=CC=C2)C(=N)N,0.356302161
103730358,C1COCCN1CCCOC2=CC3=C(C=C2)C(=NC=N3)C4C5=C(C=C(C=C5)C#N)NC4=O,0.229812797
103737595,CC(C)(C)OC(=O)N1CCC(CC1)OCC2=NC(=NO2)C3=CC=NC=C3,0.275128047
103738391,CC1=CN=C(S1)NC2=C(C(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4)F,0.214281111
103739421,CC1=CN=C(S1)NC2=CN=CC(=N2)N[C@@H](C)C3=NC=C(C=N3)F,0.24962279
103739422,CC1=CN=C(S1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)OC,0.248197318
103739423,CC1=CN=C(S1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4,0.222432447
103739487,CC1=CN=C(S1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=C3)F)N4CCN(CC4)C,0.222452461
103739488,CC1=CN=C(S1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=C3)F)N4CCOCC4,0.234369359
103739489,C[C@@H](C1=NC=C(C=C1)F)NC2=NC(=CC(=N2)N3CCOCC3)NC4=NC=C(S4)C#N,0.220549098
103739490,C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=CC(=N2)N3CCOCC3)NC4=NC=C(S4)C#N,0.206681654
103742680,C1=CN=CC=C1C2=NC(=NN2)C3=CC(=NC=C3)C#N,0.341995335
103742722,CC(=O)NC1=CC=C(C=C1)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4,0.239409026
103743167,C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC=C(C=C4)C(=O)NCC#N,0.216421494
103743338,C[C@H]1C/C=C\C(=O)[C@H]([C@H](C/C=C/C2=C(C(=CC(=C2)OC)O)C(=O)O1)O)O,0.272119168
103744211,CCOC1=CC=C(C=C1)N2C(=O)C3=C(N=CC=C3)N=C2[C@@H](C)N(CC4CCN(CC4)C)C(=O)CC5=CC(=C(C=C5)F)C(F)(F)F,0.139227417
103744540,C1[C@@H]([C@]1(C#N)NC(=O)[C@H](CC2=CC=CS2)N)C3=CC=CC=C3,0.17346906
103744604,C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)[C@H](CCC(F)(F)F)C(=O)N)Cl,0.188772337
103744759,CCCCCCCC(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)[C@@H](C)O,0.07692838
103744760,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)[C@@H](C)O,0.079624234
103744761,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)[C@@H](C)O,0.076540593
